"","customer.number","customer.package","lifetime.value","pref.payment.type","last.order.time","last.order.value","place.of.residence","terminate"
"8269",18269,"standard",68084.88,"credit card",12,7.27,"NEL",FALSE
"8270",18270,"prime",50344.86,"credit card",72,471.02,"BEL",TRUE
"8271",18271,"student",75592.82,"credit card",17,207.23,"GER",FALSE
"8272",18272,"standard",70550.58,"bank account",32,200.84,"NEL",FALSE
"8273",18273,"standard",68013.03,"bank account",90,229.12,"LUX",TRUE
"8274",18274,"standard",82045.56,"credit card",74,191.75,"LUX",FALSE
"8275",18275,"standard",86070.64,"credit card",57,193.71,"LUX",FALSE
"8276",18276,"standard",64146.84,"PayPal",12,368.74,"GER",FALSE
"8277",18277,"prime",67090.61,"credit card",55,304.78,"POL",FALSE
"8278",18278,"standard",54678.64,"credit card",58,118.38,"BEL",FALSE
"8279",18279,"standard",74321.21,"credit card",65,312.13,"BEL",FALSE
"8280",18280,"student",57238.87,"credit card",69,457.81,"NEL",TRUE
"8281",18281,"prime",65933.78,"bank account",0,112.6,"POL",TRUE
"8282",18282,"standard",66788.24,"credit card",6,225.88,"GER",TRUE
"8283",18283,"standard",63752.49,"credit card",50,176.45,"GER",FALSE
"8284",18284,"standard",62549.34,"credit card",106,33.28,"LUX",TRUE
"8285",18285,"prime",64908.82,"PayPal",0,210.46,"LUX",FALSE
"8286",18286,"standard",59074.07,"PayPal",6,126,"AUT",FALSE
"8287",18287,"standard",78597.61,"credit card",79,294.38,"NEL",FALSE
"8288",18288,"standard",62634.94,"credit card",18,238.85,"GBR",FALSE
"8289",18289,"standard",70720.65,"bank account",91,294.48,"GER",FALSE
"8290",18290,"student",47415.71,"credit card",27,346.11,"GER",TRUE
"8291",18291,"standard",82914.02,"PayPal",12,126,"BEL",FALSE
"8292",18292,"standard",62419.95,"PayPal",112,124.37,"AUT",TRUE
"8293",18293,"prime",77246.04,"PayPal",12,34.49,"BEL",FALSE
"8294",18294,"prime",86921.54,"credit card",101,297.44,"POL",FALSE
"8295",18295,"student",63855.38,"credit card",74,159.53,"NEL",FALSE
"8296",18296,"standard",72180.76,"credit card",12,72.12,"POL",FALSE
"8297",18297,"standard",70594.18,"credit card",103,258.56,"BEL",TRUE
"8298",18298,"standard",68040.73,"credit card",68,439.96,"AUT",TRUE
"8299",18299,"standard",83742.91,"credit card",7,223.33,"GER",FALSE
"8300",18300,"prime",63279.82,"credit card",74,122.78,"GER",TRUE
"8301",18301,"standard",62791.96,"PayPal",27,260.09,"POL",FALSE
"8302",18302,"standard",75605.25,"PayPal",89,495.17,"NEL",FALSE
"8303",18303,"standard",78285.69,"credit card",102,164.47,"GBR",FALSE
"8304",18304,"prime",78587.55,"PayPal",54,126,"AUT",FALSE
"8305",18305,"standard",86469.15,"bank account",47,394,"POL",FALSE
"8306",18306,"standard",67489.43,"credit card",123,101.12,"GER",FALSE
"8307",18307,"prime",93882.53,"bank account",149,262.77,"BEL",TRUE
"8308",18308,"standard",85214.39,"credit card",58,167.39,"BEL",FALSE
"8309",18309,"standard",73335.37,"credit card",34,278.93,"NEL",FALSE
"8310",18310,"prime",64113.17,"bank account",37,265.4,"POL",FALSE
"8311",18311,"prime",58136.44,"credit card",72,262.72,"POL",FALSE
"8312",18312,"standard",66594.99,"credit card",109,384.24,"POL",FALSE
"8313",18313,"student",72901.92,"credit card",112,384.31,"NEL",FALSE
"8314",18314,"standard",54635.67,"credit card",72,244.27,"NEL",FALSE
"8315",18315,"prime",48776.87,"credit card",44,205.7,"GBR",FALSE
"8316",18316,"standard",51874.88,"credit card",22,120.61,"GBR",TRUE
"8317",18317,"student",79970.19,"credit card",25,444.28,"POL",FALSE
"8318",18318,"standard",54975.29,"PayPal",8,126,"GBR",FALSE
"8319",18319,"prime",72239.76,"credit card",71,341.81,"GBR",FALSE
"8320",18320,"prime",67666.28,"credit card",12,322.29,"NEL",FALSE
"8321",18321,"standard",70684,"bank account",49,110.68,"POL",FALSE
"8322",18322,"standard",76856.47,"PayPal",21,319.26,"BEL",TRUE
"8323",18323,"standard",75775.81,"PayPal",97,291.62,"LUX",FALSE
"8324",18324,"prime",79510.99,"credit card",97,209.94,"GER",FALSE
"8325",18325,"standard",91126.34,"bank account",61,126,"GER",FALSE
"8326",18326,"standard",62649.81,"bank account",58,515.21,"NEL",TRUE
"8327",18327,"prime",61935.26,"PayPal",61,92,"NEL",FALSE
"8328",18328,"standard",80520.26,"credit card",32,126,"AUT",FALSE
"8329",18329,"standard",63232.8,"bank account",51,504.01,"AUT",FALSE
"8330",18330,"standard",78396.74,"credit card",16,343.08,"NEL",FALSE
"8331",18331,"prime",76689.08,"PayPal",27,302.14,"BEL",FALSE
"8332",18332,"prime",81887.75,"bank account",41,403.12,"POL",TRUE
"8333",18333,"student",82544.07,"bank account",136,464.49,"GER",FALSE
"8334",18334,"standard",73382.42,"bank account",57,97.18,"POL",FALSE
"8335",18335,"prime",80877.03,"bank account",94,288.2,"GER",FALSE
"8336",18336,"standard",67903.84,"bank account",107,126,"GER",FALSE
"8337",18337,"standard",88514.66,"bank account",86,271,"BEL",FALSE
"8338",18338,"prime",59727.21,"bank account",26,443.55,"GER",TRUE
"8339",18339,"standard",78008.4,"PayPal",18,112.96,"GER",FALSE
"8340",18340,"standard",64237.21,"credit card",30,82.7,"NEL",FALSE
"8341",18341,"prime",67660.72,"PayPal",54,80.87,"GBR",FALSE
"8342",18342,"standard",74630.22,"credit card",62,285.52,"GER",FALSE
"8343",18343,"standard",79872.44,"PayPal",27,482.01,"POL",TRUE
"8344",18344,"prime",81663.9,"credit card",76,241.99,"GBR",FALSE
"8345",18345,"standard",72729.5,"bank account",57,164.97,"POL",FALSE
"8346",18346,"standard",67348.77,"PayPal",18,317.66,"LUX",TRUE
"8347",18347,"student",55728.78,"PayPal",108,338.87,"GER",TRUE
"8348",18348,"prime",68162.27,"credit card",29,392.96,"GBR",FALSE
"8349",18349,"standard",55440.11,"credit card",110,264.38,"LUX",FALSE
"8350",18350,"prime",70514.91,"credit card",12,38.19,"NEL",FALSE
"8351",18351,"standard",67029.77,"PayPal",42,241.91,"GBR",FALSE
"8352",18352,"prime",75041.81,"credit card",47,152.63,"LUX",FALSE
"8353",18353,"standard",87735.65,"PayPal",47,126,"POL",FALSE
"8354",18354,"student",58439.99,"PayPal",14,39.7,"GBR",TRUE
"8355",18355,"prime",65306.53,"credit card",76,283.71,"GBR",FALSE
"8356",18356,"prime",83620.96,"credit card",29,325.17,"POL",TRUE
"8357",18357,"prime",60342.28,"bank account",91,305.13,"GBR",FALSE
"8358",18358,"standard",60533.27,"PayPal",57,281.67,"AUT",FALSE
"8359",18359,"standard",87488.77,"bank account",28,141.52,"BEL",FALSE
"8360",18360,"prime",83334.18,"credit card",67,408.33,"GER",TRUE
"8361",18361,"standard",76900.73,"credit card",71,212.84,"LUX",FALSE
"8362",18362,"standard",73856.77,"bank account",102,395.49,"GBR",FALSE
"8363",18363,"prime",65681.98,"credit card",17,143.96,"POL",FALSE
"8364",18364,"standard",55131.32,"credit card",92,181.79,"AUT",FALSE
"8365",18365,"standard",80459.92,"PayPal",150,126,"BEL",FALSE
"8366",18366,"prime",61243.76,"credit card",43,274.62,"GER",FALSE
"8367",18367,"prime",59797.35,"credit card",5,53.67,"POL",TRUE
"8368",18368,"standard",72185.87,"PayPal",12,126,"GBR",FALSE
"8369",18369,"student",60079.05,"PayPal",27,400.79,"BEL",FALSE
"8370",18370,"standard",67529.77,"credit card",59,380.16,"POL",FALSE
"8371",18371,"standard",77450.14,"credit card",68,315.46,"AUT",FALSE
"8372",18372,"prime",76052.12,"PayPal",94,401.17,"LUX",TRUE
"8373",18373,"standard",73991.68,"credit card",29,427.54,"BEL",FALSE
"8374",18374,"standard",76336.15,"PayPal",75,484.37,"AUT",FALSE
"8375",18375,"standard",59917.54,"PayPal",116,126,"GBR",FALSE
"8376",18376,"prime",68268.33,"credit card",73,256.47,"NEL",FALSE
"8377",18377,"standard",56890.05,"PayPal",21,232.31,"LUX",TRUE
"8378",18378,"standard",76676.81,"PayPal",16,126.16,"GBR",FALSE
"8379",18379,"standard",70331.09,"credit card",42,337.43,"BEL",TRUE
"8380",18380,"standard",87223.78,"credit card",81,190.64,"NEL",FALSE
"8381",18381,"standard",98583.34,"bank account",5,67.17,"POL",FALSE
"8382",18382,"standard",78420.66,"credit card",84,334.39,"POL",FALSE
"8383",18383,"standard",73246.5,"bank account",0,63.04,"AUT",FALSE
"8384",18384,"prime",61731.78,"credit card",12,225.47,"GER",TRUE
"8385",18385,"standard",60912.75,"credit card",11,373.31,"GER",FALSE
"8386",18386,"standard",54131.05,"PayPal",98,162.76,"GBR",FALSE
"8387",18387,"standard",81480.17,"credit card",84,550.78,"AUT",FALSE
"8388",18388,"standard",67347.66,"PayPal",42,153.43,"NEL",FALSE
"8389",18389,"standard",59469.87,"PayPal",63,147.85,"GER",FALSE
"8390",18390,"standard",66000.55,"credit card",3,91.29,"AUT",TRUE
"8391",18391,"standard",72159.07,"PayPal",25,126,"POL",FALSE
"8392",18392,"prime",72367.31,"bank account",75,199.18,"BEL",FALSE
"8393",18393,"student",76479.76,"credit card",42,208.68,"BEL",FALSE
"8394",18394,"prime",79562.99,"PayPal",47,141.67,"LUX",FALSE
"8395",18395,"standard",84472.66,"PayPal",7,141.5,"GER",FALSE
"8396",18396,"prime",81996.07,"credit card",19,217.13,"NEL",FALSE
"8397",18397,"standard",62887.1,"PayPal",12,448.67,"POL",FALSE
"8398",18398,"student",62469.18,"credit card",11,439.45,"BEL",FALSE
"8399",18399,"standard",69899.59,"credit card",116,241.53,"BEL",FALSE
"8400",18400,"student",79616.44,"bank account",12,55.07,"GER",TRUE
"8401",18401,"standard",77569.63,"credit card",28,255.86,"LUX",FALSE
"8402",18402,"prime",74881.92,"PayPal",8,201.05,"BEL",FALSE
"8403",18403,"prime",73253.89,"credit card",12,37.62,"LUX",FALSE
"8404",18404,"prime",63188.14,"PayPal",102,61.46,"POL",FALSE
"8405",18405,"prime",76571.11,"PayPal",37,213.22,"GER",TRUE
"8406",18406,"student",61632.53,"credit card",61,180.51,"BEL",FALSE
"8407",18407,"standard",55218.57,"credit card",89,323.47,"POL",FALSE
"8408",18408,"prime",76038.1,"bank account",32,347.9,"GER",FALSE
"8409",18409,"standard",77254.59,"credit card",12,112.43,"AUT",TRUE
"8410",18410,"student",71911.65,"PayPal",41,271.74,"LUX",FALSE
"8411",18411,"standard",61567.08,"credit card",57,443.29,"LUX",FALSE
"8412",18412,"standard",61241.27,"bank account",61,209.77,"BEL",FALSE
"8413",18413,"prime",82891.27,"bank account",37,60.25,"AUT",TRUE
"8414",18414,"standard",69056.55,"credit card",12,38.34,"AUT",FALSE
"8415",18415,"standard",58271.58,"credit card",69,274.3,"BEL",FALSE
"8416",18416,"student",85103.47,"PayPal",55,377.21,"LUX",FALSE
"8417",18417,"standard",76236.49,"bank account",26,231.48,"BEL",FALSE
"8418",18418,"standard",72314.83,"PayPal",8,126,"NEL",FALSE
"8419",18419,"standard",71334.42,"bank account",12,356.13,"NEL",FALSE
"8420",18420,"standard",62902.43,"credit card",78,84.71,"GER",FALSE
"8421",18421,"prime",52900.59,"credit card",92,263.73,"GER",FALSE
"8422",18422,"standard",86250.75,"bank account",60,422.09,"NEL",FALSE
"8423",18423,"prime",61159.18,"PayPal",3,176.37,"AUT",FALSE
"8424",18424,"standard",62833.28,"bank account",65,55.16,"NEL",FALSE
"8425",18425,"standard",63393.67,"PayPal",99,248.35,"NEL",FALSE
"8426",18426,"standard",91378.34,"PayPal",82,232.95,"NEL",FALSE
"8427",18427,"student",63582.63,"bank account",12,71.23,"NEL",FALSE
"8428",18428,"standard",71409.19,"PayPal",84,446.01,"BEL",FALSE
"8429",18429,"prime",73741.55,"bank account",6,291.98,"AUT",FALSE
"8430",18430,"prime",67092.62,"bank account",12,162.73,"GER",FALSE
"8431",18431,"prime",79420.86,"bank account",1,68.72,"BEL",FALSE
"8432",18432,"prime",53616.21,"PayPal",36,216.19,"GER",FALSE
"8433",18433,"prime",97184.35,"credit card",112,225.74,"NEL",FALSE
"8434",18434,"prime",73593.9,"bank account",136,126,"GER",TRUE
"8435",18435,"standard",70562.85,"credit card",72,206.11,"LUX",FALSE
"8436",18436,"standard",71887.73,"credit card",69,323.53,"GER",TRUE
"8437",18437,"standard",68589.12,"PayPal",135,237.38,"POL",FALSE
"8438",18438,"prime",55454.09,"credit card",10,410.4,"BEL",FALSE
"8439",18439,"standard",59138.01,"PayPal",87,57.8,"GBR",FALSE
"8440",18440,"standard",84687.25,"PayPal",8,192.11,"GBR",FALSE
"8441",18441,"standard",93036.04,"credit card",102,499.1,"AUT",FALSE
"8442",18442,"student",75299.73,"credit card",12,173.41,"BEL",FALSE
"8443",18443,"standard",58222.73,"bank account",34,220.87,"POL",FALSE
"8444",18444,"standard",55522.1,"PayPal",25,287.9,"NEL",FALSE
"8445",18445,"standard",62555.85,"bank account",61,443.66,"NEL",FALSE
"8446",18446,"standard",55050.57,"credit card",5,159.81,"LUX",FALSE
"8447",18447,"prime",73096.39,"credit card",41,82.26,"POL",FALSE
"8448",18448,"student",61438,"PayPal",12,240.85,"GER",TRUE
"8449",18449,"standard",59914.35,"credit card",78,370.7,"AUT",TRUE
"8450",18450,"prime",57620.64,"PayPal",43,361.04,"GER",FALSE
"8451",18451,"standard",82276.71,"PayPal",33,55.78,"NEL",FALSE
"8452",18452,"standard",52953.86,"credit card",71,54.03,"NEL",FALSE
"8453",18453,"standard",38179.34,"credit card",2,426.41,"AUT",FALSE
"8454",18454,"prime",60886.46,"PayPal",49,109.18,"LUX",FALSE
"8455",18455,"standard",78583.57,"PayPal",125,177.58,"POL",FALSE
"8456",18456,"prime",64840.09,"bank account",13,387.67,"BEL",FALSE
"8457",18457,"standard",75141.75,"credit card",90,148.3,"AUT",FALSE
"8458",18458,"standard",66341.74,"credit card",41,336.45,"LUX",FALSE
"8459",18459,"standard",71375.83,"PayPal",65,97.8,"BEL",FALSE
"8460",18460,"student",70439.7,"credit card",12,273.73,"NEL",FALSE
"8461",18461,"standard",59465.99,"bank account",25,222.32,"BEL",FALSE
"8462",18462,"prime",73244.28,"credit card",57,175.07,"NEL",TRUE
"8463",18463,"prime",80568.81,"PayPal",12,108.5,"GBR",FALSE
"8464",18464,"student",77946.6,"PayPal",85,347.88,"LUX",TRUE
"8465",18465,"student",69557.19,"PayPal",12,347.4,"AUT",FALSE
"8466",18466,"standard",91348.88,"credit card",50,406.79,"GER",FALSE
"8467",18467,"prime",81191.69,"bank account",50,421.2,"NEL",FALSE
"8468",18468,"prime",61872.4,"PayPal",90,75.06,"POL",FALSE
"8469",18469,"standard",67530.13,"credit card",72,105.08,"LUX",TRUE
"8470",18470,"prime",67036.9,"PayPal",78,265.86,"GER",FALSE
"8471",18471,"student",78873.87,"credit card",75,324.32,"GBR",TRUE
"8472",18472,"prime",57456.25,"credit card",11,501.94,"AUT",TRUE
"8473",18473,"prime",64170.54,"bank account",23,303.12,"LUX",FALSE
"8474",18474,"student",68121.64,"bank account",11,126,"POL",FALSE
"8475",18475,"standard",90888.74,"credit card",48,501.39,"POL",TRUE
"8476",18476,"standard",73165.01,"credit card",53,320.38,"POL",FALSE
"8477",18477,"prime",64491.36,"PayPal",27,129.87,"GBR",TRUE
"8478",18478,"standard",78606.43,"bank account",12,270.83,"BEL",FALSE
"8479",18479,"standard",87744.14,"bank account",49,256.14,"BEL",FALSE
"8480",18480,"prime",60521.6,"bank account",12,283.94,"POL",FALSE
"8481",18481,"standard",65850.23,"credit card",59,241.15,"GER",FALSE
"8482",18482,"standard",83463.05,"credit card",55,140.45,"AUT",TRUE
"8483",18483,"standard",68600.74,"PayPal",12,405.37,"BEL",FALSE
"8484",18484,"standard",74014.49,"bank account",37,126.71,"GER",FALSE
"8485",18485,"standard",55358.79,"credit card",12,308.34,"GER",FALSE
"8486",18486,"standard",63208.97,"credit card",110,175.33,"LUX",FALSE
"8487",18487,"standard",44229.35,"bank account",24,106.34,"GBR",TRUE
"8488",18488,"student",58324.56,"PayPal",68,347.81,"POL",FALSE
"8489",18489,"prime",102173.73,"credit card",14,197.02,"AUT",FALSE
"8490",18490,"standard",57054.87,"credit card",45,350.41,"LUX",FALSE
"8491",18491,"standard",56917.92,"credit card",12,334.59,"NEL",FALSE
"8492",18492,"student",68711.18,"credit card",113,274.31,"BEL",FALSE
"8493",18493,"standard",74051.5,"credit card",91,302.53,"LUX",FALSE
"8494",18494,"standard",74930.29,"PayPal",27,491.75,"AUT",FALSE
"8495",18495,"standard",63719.15,"credit card",7,516.5,"POL",FALSE
"8496",18496,"standard",50852.38,"PayPal",40,90.11,"LUX",FALSE
"8497",18497,"student",68476.89,"bank account",88,384.61,"LUX",FALSE
"8498",18498,"prime",77032.2,"bank account",47,177.27,"BEL",FALSE
"8499",18499,"standard",60478.22,"PayPal",48,298.92,"GBR",FALSE
"8500",18500,"standard",69366.36,"bank account",121,400.21,"GER",FALSE
"8501",18501,"standard",72508.46,"bank account",53,471.42,"GBR",FALSE
"8502",18502,"standard",59514.23,"PayPal",89,126.61,"AUT",TRUE
"8503",18503,"standard",69570.83,"credit card",48,363.82,"LUX",FALSE
"8504",18504,"standard",78473.71,"credit card",12,424.05,"AUT",FALSE
"8505",18505,"standard",86542.39,"PayPal",66,186.23,"BEL",FALSE
"8506",18506,"prime",71538.29,"credit card",64,219.21,"GBR",FALSE
"8507",18507,"standard",74657.37,"credit card",106,625.59,"AUT",FALSE
"8508",18508,"student",57451.1,"credit card",25,289.93,"BEL",FALSE
"8509",18509,"standard",69240.76,"credit card",86,316.94,"NEL",FALSE
"8510",18510,"standard",64960.32,"PayPal",79,389.22,"BEL",FALSE
"8511",18511,"standard",68370.84,"credit card",12,300.11,"POL",FALSE
"8512",18512,"standard",77552.17,"bank account",60,239.88,"BEL",FALSE
"8513",18513,"student",71278.32,"credit card",72,63.04,"GBR",FALSE
"8514",18514,"standard",59462.03,"bank account",73,202.17,"LUX",FALSE
"8515",18515,"standard",62251.15,"PayPal",38,488.96,"GER",TRUE
"8516",18516,"standard",88297.03,"PayPal",53,155.96,"GBR",FALSE
"8517",18517,"prime",68377.85,"PayPal",61,126,"BEL",FALSE
"8518",18518,"prime",68202.19,"PayPal",12,314.79,"BEL",TRUE
"8519",18519,"prime",73720.99,"PayPal",72,110.95,"POL",FALSE
"8520",18520,"prime",95945.72,"PayPal",12,421.54,"AUT",TRUE
"8521",18521,"standard",63065.42,"PayPal",112,327.87,"POL",FALSE
"8522",18522,"prime",48339.26,"credit card",35,140.01,"LUX",FALSE
"8523",18523,"standard",77317.97,"credit card",69,65.78,"GER",FALSE
"8524",18524,"standard",81244.59,"PayPal",53,300.22,"NEL",FALSE
"8525",18525,"standard",84595.66,"PayPal",81,317.07,"AUT",FALSE
"8526",18526,"standard",75830.44,"PayPal",37,140.88,"AUT",FALSE
"8527",18527,"prime",70472.59,"credit card",82,321.71,"GER",FALSE
"8528",18528,"prime",77277.94,"credit card",12,196.24,"NEL",FALSE
"8529",18529,"prime",65245.14,"credit card",30,307.15,"AUT",TRUE
"8530",18530,"standard",68073.53,"credit card",12,355.13,"BEL",FALSE
"8531",18531,"standard",81055.14,"PayPal",12,341.96,"GBR",FALSE
"8532",18532,"prime",64198.52,"PayPal",137,432.66,"BEL",TRUE
"8533",18533,"standard",93448.86,"bank account",71,126,"AUT",FALSE
"8534",18534,"prime",70465.09,"PayPal",22,255.74,"GER",FALSE
"8535",18535,"prime",65322.84,"PayPal",90,137.09,"BEL",FALSE
"8536",18536,"standard",69088.5,"credit card",7,165.26,"GER",FALSE
"8537",18537,"standard",71212.37,"credit card",12,298.22,"BEL",FALSE
"8538",18538,"prime",60618.65,"PayPal",50,218.52,"NEL",FALSE
"8539",18539,"standard",77917.46,"PayPal",12,420.73,"NEL",FALSE
"8540",18540,"student",65055.19,"credit card",98,381.29,"GER",TRUE
"8541",18541,"student",62291.91,"credit card",79,289.15,"NEL",FALSE
"8542",18542,"standard",73546.18,"PayPal",25,571,"NEL",FALSE
"8543",18543,"standard",72384.33,"bank account",71,175.59,"AUT",FALSE
"8544",18544,"standard",78204.25,"PayPal",31,477.38,"NEL",FALSE
"8545",18545,"prime",66408.13,"bank account",89,207.78,"NEL",FALSE
"8546",18546,"student",74995.26,"credit card",67,11.02,"BEL",FALSE
"8547",18547,"standard",70895.82,"credit card",78,126,"GER",FALSE
"8548",18548,"standard",86552.12,"PayPal",65,272.59,"LUX",FALSE
"8549",18549,"standard",74052.2,"credit card",62,126,"LUX",FALSE
"8550",18550,"standard",67632.48,"PayPal",79,216.6,"GER",FALSE
"8551",18551,"student",78857.51,"bank account",19,228.97,"POL",FALSE
"8552",18552,"standard",71156.25,"credit card",43,265.96,"LUX",TRUE
"8553",18553,"standard",62273.75,"bank account",92,210.56,"AUT",TRUE
"8554",18554,"standard",55772.5,"credit card",55,439.79,"NEL",FALSE
"8555",18555,"standard",82298.91,"credit card",67,212.66,"GBR",FALSE
"8556",18556,"standard",76690.59,"credit card",56,231.58,"LUX",FALSE
"8557",18557,"prime",70912.11,"credit card",66,241.18,"LUX",FALSE
"8558",18558,"standard",82361.21,"credit card",31,471.27,"NEL",FALSE
"8559",18559,"standard",68781.87,"PayPal",49,275.38,"GBR",FALSE
"8560",18560,"standard",78561.08,"PayPal",59,196.78,"NEL",FALSE
"8561",18561,"standard",67128.57,"credit card",29,202.63,"AUT",TRUE
"8562",18562,"student",65126.31,"PayPal",12,261.36,"GER",FALSE
"8563",18563,"standard",70019.98,"bank account",57,415.56,"GBR",FALSE
"8564",18564,"standard",73233.51,"credit card",75,191.99,"NEL",FALSE
"8565",18565,"standard",82141.52,"PayPal",70,106.03,"GBR",TRUE
"8566",18566,"prime",75869.09,"credit card",80,313.49,"GBR",TRUE
"8567",18567,"prime",66303.98,"credit card",95,204.46,"GER",FALSE
"8568",18568,"prime",52496.55,"credit card",129,140.36,"LUX",FALSE
"8569",18569,"standard",40704.15,"bank account",39,23.21,"NEL",FALSE
"8570",18570,"prime",53269.18,"credit card",12,289.69,"NEL",FALSE
"8571",18571,"standard",61298.86,"credit card",12,8.37,"BEL",TRUE
"8572",18572,"prime",61227.99,"bank account",49,119.43,"NEL",FALSE
"8573",18573,"standard",79166.25,"credit card",71,81.35,"AUT",FALSE
